Customer_ID,Age,Gender,Privacy,tenure,Region
A810006061,51,M,N,14,Emilia-Romagna
A810006063,74,F,N,14,Lombardia
A810006088,51,F,Y,14,Lazio
A810006098,65,F,Y,14,Umbria
A810006102,57,F,N,14,Piemonte
A8997520,43,F,Y,15,Lombardia
A810006110,51,F,N,14,Lombardia
A810006112,49,F,Y,14,Toscana
A810006116,68,F,Y,14,Piemonte
A810006139,78,F,N,14,Emilia-Romagna
A810006140,42,F,Y,14,Calabria
A810006165,64,F,N,14,Puglia
A810006169,51,F,Y,14,Emilia-Romagna
A810006176,75,F,Y,14,Veneto
A810006188,77,F,N,14,Emilia-Romagna
A810006202,63,F,Y,14,Lombardia
A810006213,32,F,Y,14,Friuli-Venezia Giulia
A810006214,83,F,Y,14,Veneto
A810006230,59,F,Y,14,Veneto
A810006235,58,F,N,14,Marche
A810006249,57,F,Y,14,Veneto
A810006263,56,F,Y,14,Lazio
A810006292,72,F,N,14,Basilicata
A810006295,55,F,Y,14,Campania
A810006305,66,F,Y,14,Marche
A810006309,55,F,N,14,Emilia-Romagna
A810006311,57,F,Y,14,Piemonte
A810006316,75,M,Y,14,Lombardia
A810006320,76,F,Y,14,Lombardia
A8997542,47,F,N,16,Lombardia
A810006333,56,F,Y,14,Lombardia
A810006339,58,F,Y,14,Puglia
A810006346,51,F,Y,14,Abruzzo
A810006347,58,F,Y,14,Veneto
A810006353,63,F,Y,14,Campania
A810006361,50,F,Y,14,Lombardia
A810006363,59,F,N,14,Lombardia
A810006367,44,F,Y,14,Piemonte
A8997549,75,F,Y,16,Puglia
A810006399,76,F,N,14,Piemonte
A8997550,62,F,Y,16,Lombardia
A810006407,78,F,Y,14,Sicilia
A810006441,73,F,Y,14,Lombardia
A810006445,83,F,N,14,Sicilia
A810006449,56,F,Y,14,Piemonte
A810006544,58,F,Y,14,Emilia-Romagna
A810006557,71,F,Y,14,Lombardia
A810006567,44,F,Y,14,Umbria
A810006570,61,F,Y,14,Lombardia
A810006584,52,F,Y,14,Lombardia
A810006603,61,F,Y,14,Lombardia
A810006626,55,F,Y,14,Toscana
A810006650,79,F,Y,14,Valle d'Aosta
A810006661,67,F,N,14,Lombardia
A810006689,64,F,Y,14,Veneto
A810006695,57,F,Y,14,Lombardia
A8997579,78,F,Y,16,Veneto
A8997580,77,F,Y,16,Sardegna
A810006711,59,F,Y,14,Emilia-Romagna
A810006772,52,F,N,14,Sicilia
A810006798,66,F,Y,14,Lombardia
A810006809,67,F,Y,14,Lazio
A810006868,64,F,Y,14,Emilia-Romagna
A810006883,61,F,Y,14,Campania
A810006889,78,F,N,14,Lazio
A810006901,73,F,Y,14,Lombardia
A810006945,79,F,Y,14,Toscana
A810006987,55,F,Y,14,Veneto
A810007008,72,F,N,14,Lombardia
A810007019,57,F,Y,14,Lombardia
A810007041,58,F,Y,14,Lombardia
A810007079,68,F,Y,14,Trentino-Alto Adige
A810007084,71,F,N,14,Toscana
A810007091,87,F,Y,14,Emilia-Romagna
A810007099,76,F,Y,14,Calabria
A810007128,73,F,Y,14,Lombardia
A810007147,74,F,Y,14,Calabria
A8997625,61,F,Y,16,Emilia-Romagna
A810007164,59,F,Y,14,Calabria
A810007169,80,F,N,14,Emilia-Romagna
A810007174,51,F,Y,14,Marche
A810007191,74,F,Y,14,Liguria
A810007202,78,F,Y,14,Veneto
A810007210,49,F,Y,14,Piemonte
A810007236,87,F,Y,14,Sicilia
A810007237,63,F,Y,14,Campania
A810007239,50,F,Y,14,Lombardia
A810007259,80,F,N,14,Liguria
A810007283,58,F,Y,14,Puglia
A8997638,64,M,Y,16,Piemonte
A810007290,58,F,Y,14,Lombardia
A8997643,82,F,Y,16,Lombardia
A810007405,46,F,Y,14,Lombardia
A810007431,50,F,Y,14,Lombardia
A810007439,71,F,Y,14,Friuli-Venezia Giulia
A810007449,50,F,,.,
A810007456,63,F,Y,14,Lombardia
A810007461,74,F,Y,14,Liguria
A810007476,77,F,N,14,Lombardia
A810007483,70,F,Y,14,Sicilia
A810007484,62,F,Y,14,Piemonte
A8997658,72,F,Y,16,Lazio
A810007490,74,F,Y,14,Liguria
A810007510,54,F,Y,14,Veneto
A810007541,71,F,Y,14,Sicilia
A810007560,62,F,N,14,Lazio
A810007581,61,F,Y,14,Liguria
A810007584,75,F,N,14,Toscana
A8997668,59,F,Y,16,Trentino-Alto Adige
A810007610,78,F,N,14,Puglia
A810007638,70,F,Y,14,Piemonte
A810007654,79,F,N,14,Lombardia
A8997676,57,F,Y,16,Lazio
A810007671,67,F,Y,14,Lazio
A810007686,67,F,Y,14,Veneto
A810007690,72,F,Y,14,Lazio
A810007693,62,F,Y,14,Lombardia
A810007714,56,F,Y,14,Lazio
A810007753,58,F,Y,14,Lazio
A810007796,62,F,Y,14,Puglia
A810007805,61,F,Y,14,Piemonte
A810007806,59,F,Y,14,Veneto
A810007861,61,F,Y,14,Veneto
A810007867,75,F,N,14,Umbria
A810007871,54,F,Y,14,Umbria
A8997699,64,F,Y,16,Friuli-Venezia Giulia
A810007921,76,F,N,14,Puglia
A810007960,49,F,N,14,Sicilia
A810007969,61,F,Y,14,Friuli-Venezia Giulia
A810007971,72,F,Y,14,Emilia-Romagna
A810007972,66,F,Y,14,Liguria
A810007973,47,F,Y,14,Lombardia
A810007981,77,F,N,14,Lombardia
A810008026,65,F,Y,14,Lombardia
A810008054,70,F,Y,14,Marche
A810008071,73,F,Y,14,Veneto
A810008077,54,F,Y,14,Liguria
A810008089,77,F,Y,14,Emilia-Romagna
A810008110,68,F,N,14,Lombardia
A810008134,79,F,Y,14,Lombardia
A8997725,65,F,Y,16,Liguria
A810008156,53,F,Y,14,Veneto
A810008193,71,F,Y,14,Puglia
A810008195,70,F,Y,14,Lazio
A8997729,45,F,N,16,Lombardia
A810008196,74,F,Y,14,Lombardia
A810008210,81,F,N,14,Lombardia
A810008219,56,F,Y,14,Emilia-Romagna
A810008220,60,F,,.,
A810008221,60,F,Y,14,Puglia
A810008225,54,F,Y,14,Lazio
A810008261,78,F,Y,14,Lazio
A810008289,44,F,Y,14,Sicilia
A810008309,57,F,Y,12,Lazio
A810008320,70,F,N,14,Campania
A810008339,55,M,Y,14,Piemonte
A810008345,64,F,Y,14,Campania
A8997745,81,F,Y,16,Sardegna
A810008368,57,F,Y,14,Lazio
A810008381,66,F,Y,14,Lombardia
A810008382,56,M,N,14,Marche
A810008385,74,F,,.,
A810008389,58,F,Y,14,Lombardia
A810008402,74,F,Y,14,Campania
A8997751,59,M,N,16,Sardegna
A810008420,72,F,Y,14,Lombardia
A810008426,50,F,Y,14,Lombardia
A810008453,93,F,N,14,Piemonte
A810008475,64,F,Y,14,Veneto
A810008478,80,F,N,14,Calabria
A8997758,78,F,Y,16,Lombardia
A810008550,37,F,N,14,Lombardia
A8997768,66,F,Y,16,Sicilia
A8997769,75,F,Y,16,Trentino-Alto Adige
A810008616,44,F,Y,14,Campania
A810008635,64,F,Y,14,Lombardia
A810008657,78,F,Y,14,Toscana
A810008684,61,F,Y,14,Toscana
A810008763,64,F,N,14,Emilia-Romagna
A810008769,46,F,Y,14,Lazio
A810008773,69,F,Y,14,Lombardia
A810008781,40,F,Y,14,Puglia
A810008815,60,F,Y,14,Puglia
A810008842,49,F,Y,14,Lombardia
A810008845,69,F,Y,14,Friuli-Venezia Giulia
A810008857,41,F,N,14,Lombardia
A810008891,49,F,Y,14,Lombardia
A810008947,60,F,Y,14,Lazio
A810008967,75,F,Y,14,Toscana
A810008973,67,F,N,14,Lombardia
A8997807,80,F,Y,16,Puglia
A810009053,60,F,Y,14,Piemonte
A810009104,69,F,N,14,Umbria
A810009152,65,F,,.,
A810009177,76,F,Y,14,Sardegna
A810009196,69,F,N,14,Lazio
A810009204,61,F,Y,14,Lazio
A8997833,79,F,N,16,Lombardia
A810009241,72,F,Y,14,Sardegna
A810009251,50,F,Y,14,Abruzzo
A810009270,47,F,Y,14,Lombardia
A810009271,71,M,Y,14,Campania
A810009388,71,F,Y,14,Piemonte
A810009440,77,F,Y,14,Lombardia
A810009441,66,F,Y,14,Lazio
A8997854,74,F,Y,16,Calabria
A810009451,68,F,Y,14,Sardegna
A810009453,72,F,Y,14,Campania
A810009465,77,F,Y,14,Piemonte
A810009487,74,F,Y,14,Abruzzo
A810009488,52,F,,14,Campania
A810009504,87,F,N,14,Veneto
A810009506,61,F,Y,14,Puglia
A8997863,72,F,Y,16,Emilia-Romagna
A810009540,85,F,Y,14,Marche
A810009542,56,F,,.,
A810009544,70,F,Y,14,Sicilia
A810009550,69,F,Y,14,Calabria
A810009554,70,F,Y,14,Lombardia
A810009560,51,F,Y,14,Lombardia
A810009571,61,F,Y,14,Puglia
A810009577,67,F,Y,14,Lombardia
A8997868,62,F,Y,16,Lombardia
A810009590,79,F,Y,14,Veneto
A810009616,68,F,N,14,Emilia-Romagna
A8997873,70,F,Y,16,Lombardia
A810009659,70,F,Y,14,Calabria
A810009673,74,F,Y,14,Piemonte
A810009704,65,F,Y,14,Abruzzo
A810009711,78,F,N,14,Lazio
A810009713,67,F,Y,14,Campania
A810009724,65,F,Y,14,Veneto
A810009729,58,F,N,14,Liguria
A810009735,66,F,Y,14,Emilia-Romagna
A810009736,60,F,Y,14,Lazio
A810009737,53,F,Y,14,Veneto
A810009738,66,F,Y,14,Veneto
A810009743,72,F,Y,14,Lazio
A810009746,69,F,Y,14,Lazio
A810009747,77,F,N,14,Emilia-Romagna
A810009788,77,F,Y,14,Puglia
A810009791,74,F,Y,14,Campania
A8997889,70,F,Y,16,Emilia-Romagna
A810009803,54,F,Y,14,Veneto
A810009805,87,F,Y,14,Lazio
A8997891,45,F,N,16,Puglia
A810009817,52,F,Y,14,Campania
A810009820,62,F,N,14,Lombardia
A8997892,64,F,Y,16,Trentino-Alto Adige
A810009844,58,F,Y,14,Veneto
A810009864,78,F,Y,14,Lombardia
A810009865,74,F,Y,14,Campania
A810009891,69,F,N,14,Toscana
A810009897,58,F,Y,14,Emilia-Romagna
A810009902,60,F,Y,14,Veneto
A810009906,61,F,Y,14,Calabria
A810009916,75,F,N,14,Piemonte
A810009925,51,F,N,14,Veneto
A810009950,80,F,Y,14,Veneto
A810009951,56,F,Y,14,Toscana
A810009953,71,F,,.,
A810009959,76,F,N,14,Calabria
A810009968,63,F,Y,14,Emilia-Romagna
A810009973,77,F,N,14,Campania
A810009977,53,F,N,14,Lazio
A810009981,64,F,Y,14,Marche
A810009994,74,F,Y,14,Lazio
A810010007,43,F,N,14,Calabria
A810010024,69,F,Y,14,Toscana
A8997914,45,F,Y,16,Lombardia
A810010050,63,F,Y,14,Marche
A810010072,59,F,Y,14,Lombardia
A810010083,60,F,Y,14,Puglia
A810010086,59,F,Y,14,Trentino-Alto Adige
A810010088,59,F,Y,14,Piemonte
A810010101,70,F,Y,14,Trentino-Alto Adige
A810010105,63,F,Y,14,Toscana
A8997920,66,F,Y,16,Piemonte
A810010108,69,F,Y,14,Umbria
A810010118,69,F,Y,14,Lombardia
A810010131,64,F,Y,14,Molise
A810010143,70,F,Y,14,Lombardia
A810010155,50,F,Y,14,Piemonte
A810010176,55,F,N,14,Toscana
A8997929,77,F,Y,16,Lombardia
A810010204,65,F,Y,14,Puglia
A810010219,68,F,N,14,Sardegna
A810010224,69,F,Y,14,Lazio
A810010227,73,F,Y,14,Basilicata
A810010247,63,F,Y,14,Piemonte
A810010248,49,F,Y,14,Veneto
A810010287,77,F,Y,14,Lazio
A810010290,42,F,Y,14,Abruzzo
A810010302,51,F,Y,14,Emilia-Romagna
A810010322,49,F,Y,14,Lombardia
A810010329,62,F,Y,14,Lombardia
A810010349,53,F,N,14,Calabria
A810010350,82,F,Y,14,Puglia
A810010390,74,F,Y,14,Campania
A810010406,70,F,Y,14,Lazio
A810010414,73,F,N,14,Veneto
A810010465,73,F,Y,14,Lombardia
A810010503,68,F,Y,14,Sicilia
A810010515,68,F,Y,14,Puglia
A810010547,78,F,N,14,Lombardia
A810010583,51,F,Y,14,Puglia
A810010592,71,F,N,14,Emilia-Romagna
A810010627,86,F,Y,14,Lombardia
A810010658,59,F,Y,14,Emilia-Romagna
A810010661,47,F,Y,14,Campania
A810010675,45,F,Y,14,Piemonte
A810010713,59,F,Y,14,Veneto
A810010727,74,F,N,14,Lazio
A810010746,63,F,Y,14,Lombardia
A810010760,38,F,Y,14,Lombardia
A810010778,61,F,Y,14,Friuli-Venezia Giulia
A810010788,67,F,Y,14,Veneto
A810010796,54,F,Y,14,Friuli-Venezia Giulia
A810010806,78,F,N,14,Lombardia
A810010825,62,F,Y,14,Lombardia
A810010870,63,F,Y,14,Piemonte
A8997997,61,F,Y,16,Veneto
A810010883,81,F,Y,14,Calabria
A810010891,66,F,Y,14,Toscana
A810010896,57,F,Y,14,Emilia-Romagna
A810010912,73,F,Y,14,Marche
A810010937,60,F,Y,14,Lombardia
A810010957,62,F,N,14,Lazio
A810010980,83,F,Y,14,Lombardia
A810010985,49,F,Y,14,Piemonte
A810010994,76,F,N,14,Calabria
A810010999,56,F,Y,14,Piemonte
A810011017,64,F,Y,14,Lazio
A810011055,70,F,Y,14,Lazio
A810011072,58,F,Y,14,Toscana
A810011142,67,F,N,14,Veneto
A810011154,65,F,Y,14,Sardegna
A810011160,62,F,Y,14,Toscana
A810011177,54,F,Y,14,Lombardia
A810011178,72,F,Y,14,Campania
A810011192,55,F,Y,14,Toscana
A810011220,59,F,Y,14,Liguria
A8998034,74,M,Y,16,Lombardia
A810011279,41,F,Y,14,Liguria
A810011292,76,F,Y,14,Lombardia
A810011301,50,F,Y,14,Puglia
A810011312,79,F,N,14,Piemonte
A810011320,59,F,Y,14,Friuli-Venezia Giulia
A810011345,87,F,Y,14,Lombardia
A810011376,63,F,Y,14,Abruzzo
A810011399,71,F,Y,14,Friuli-Venezia Giulia
A8998052,74,F,Y,16,Lombardia
A810011443,72,F,N,14,Lazio
A810011459,87,F,Y,14,Emilia-Romagna
A810011471,67,F,N,14,Lombardia
A810011495,51,F,Y,14,Emilia-Romagna
A810011502,66,F,Y,14,Veneto
A810011518,68,F,Y,14,Veneto
A810011559,64,F,Y,14,Puglia
A810011561,34,F,N,14,Emilia-Romagna
A810011574,67,F,Y,14,Piemonte
A810011576,55,F,Y,14,Lombardia
A810011599,57,F,Y,14,Friuli-Venezia Giulia
A810011659,50,F,Y,14,Sicilia
A8998076,74,F,Y,16,Liguria
A810011667,57,F,N,14,Emilia-Romagna
A810011680,65,F,N,14,Emilia-Romagna
A810011732,67,F,Y,14,Trentino-Alto Adige
A810011756,71,F,Y,14,Veneto
A810011767,56,F,N,14,Friuli-Venezia Giulia
A810011802,42,F,N,14,Abruzzo
A810011823,40,F,Y,14,Puglia
A810011867,59,F,Y,14,Emilia-Romagna
A810011883,59,F,N,14,Sicilia
A810011895,71,F,Y,14,Campania
A8998100,85,F,N,16,Campania
A810011934,60,F,Y,14,Lombardia
A810011939,77,F,Y,14,Umbria
A810011948,45,F,Y,14,Lazio
A810011953,60,F,Y,14,Campania
A810011957,65,F,Y,14,Emilia-Romagna
A810011962,70,F,N,14,Emilia-Romagna
A810011967,65,F,Y,14,Emilia-Romagna
A810011969,51,F,Y,14,Valle d'Aosta
A810011979,54,F,Y,14,Toscana
A810011980,59,F,N,14,Sardegna
A810011986,43,F,Y,14,Calabria
A8998111,61,M,N,16,Piemonte
A810012018,67,F,Y,14,Emilia-Romagna
A8998114,78,F,Y,16,Lazio
A810012046,53,F,Y,14,Sicilia
A810012057,75,F,N,14,Lombardia
A810012090,55,F,Y,14,Toscana
A810012092,74,F,Y,14,Lombardia
A810012115,66,F,Y,14,Piemonte
A810012166,53,F,Y,14,Veneto
A810012175,62,F,Y,14,Emilia-Romagna
A810012178,77,F,N,14,Campania
A810012212,60,F,N,14,Lombardia
A810012246,65,F,Y,14,Veneto
A810012247,58,F,Y,14,Emilia-Romagna
A810012256,54,F,Y,14,Marche
A810012261,71,F,Y,14,Emilia-Romagna
A810012263,76,F,N,14,Sicilia
A810012265,79,F,Y,14,Lombardia
A810012290,59,F,Y,14,Lombardia
A810012297,71,F,Y,14,Emilia-Romagna
A8998142,79,F,Y,16,Toscana
A810012331,65,F,Y,14,Lombardia
A810012410,63,F,Y,14,Toscana
A810012489,75,F,Y,14,Piemonte
A810012490,71,F,Y,14,Trentino-Alto Adige
A810012491,62,F,Y,14,Trentino-Alto Adige
A810012497,69,F,Y,14,Veneto
A810012500,60,F,Y,14,Veneto
A810012504,75,F,N,14,Puglia
A810012516,53,F,Y,14,Sardegna
A810012517,69,F,N,14,Umbria
A810012525,56,F,Y,14,Lazio
A8998165,74,F,N,16,Campania
A8998166,66,F,Y,16,Lazio
A810012648,59,F,Y,14,Lombardia
A810012655,66,F,Y,14,Lombardia
A810012656,64,F,Y,14,Lombardia
A810012670,55,F,N,14,Toscana
A810012693,84,F,Y,14,Sicilia
A810012700,64,F,N,14,Sicilia
A810012701,80,F,Y,14,Liguria
A810012716,66,F,Y,14,Lombardia
A810012719,84,F,Y,14,Lombardia
A810012724,70,F,Y,14,Lombardia
A810012739,66,F,Y,14,Veneto
A810012747,37,F,Y,14,Veneto
A810012759,72,F,Y,14,Lombardia
A810012770,80,F,Y,14,Lombardia
A810012774,74,F,N,14,Umbria
A810012781,66,F,Y,14,Sardegna
A810012783,52,F,,14,Veneto
A810012786,82,F,Y,14,Liguria
A810012791,66,F,Y,14,Lombardia
A810012793,64,F,Y,14,Lombardia
A810012798,57,F,N,14,Piemonte
A810012802,73,F,Y,14,Piemonte
A810012825,54,F,Y,14,Toscana
A810012833,76,F,N,14,Puglia
A810012850,57,F,Y,14,Lombardia
A810012869,76,F,Y,14,Veneto
A810012892,82,F,Y,14,Lombardia
A810012902,64,F,N,14,Umbria
A810012910,54,F,Y,14,Toscana
A810012959,69,F,Y,14,Marche
A810012967,68,F,Y,14,Piemonte
A8998209,62,F,Y,16,Veneto
A810013009,77,F,Y,14,Lombardia
A810013015,86,M,N,14,Toscana
A8998211,85,M,Y,16,Campania
A810013024,77,F,N,14,Lombardia
A810013026,53,F,Y,14,Campania
A810013053,78,F,Y,14,Liguria
A810013059,55,F,Y,14,Liguria
A810013062,56,F,Y,14,Puglia
A810013072,57,F,Y,14,Lazio
A810013112,84,F,Y,14,Lombardia
A810013125,60,F,N,14,Campania
A810013127,69,F,Y,14,Puglia
A810013128,78,F,Y,14,Piemonte
A810013160,75,F,Y,14,Emilia-Romagna
A810013184,79,F,Y,14,Emilia-Romagna
A810013187,78,F,Y,14,Campania
A810013194,81,F,Y,14,Lombardia
A810013222,75,F,Y,14,Lombardia
A810013250,74,F,Y,14,Lazio
A8998237,87,F,Y,16,Lazio
A810013288,54,F,Y,14,Sardegna
A810013315,63,F,Y,14,Emilia-Romagna
A810013343,60,F,Y,14,Puglia
A810013346,69,F,Y,14,Veneto
A810013369,50,F,Y,14,Emilia-Romagna
A810013377,68,F,N,14,Piemonte
A810013379,73,F,N,14,Toscana
A810013392,62,F,Y,14,Lazio
A810013425,69,F,Y,14,Veneto
A810013431,54,F,Y,14,Veneto
A810013455,72,M,Y,14,Liguria
A810013528,47,F,Y,14,Liguria
A810013541,62,F,Y,14,Veneto
A810013576,82,F,Y,14,Friuli-Venezia Giulia
A8998268,74,F,Y,16,Puglia
A810013620,68,F,Y,14,Lombardia
A810013644,64,F,Y,14,Emilia-Romagna
A810013671,38,F,N,14,Emilia-Romagna
A810013685,71,F,N,14,Lombardia
A810013691,60,F,Y,14,Abruzzo
A8998282,76,F,Y,16,Emilia-Romagna
A810013739,77,F,Y,14,Lombardia
A810013755,59,F,Y,13,Umbria
A810013812,62,F,N,14,Campania
A810013818,88,M,Y,14,Toscana
A810013859,84,F,N,14,Puglia
A810013862,65,F,N,14,Lombardia
A810013897,73,F,Y,14,Lombardia
A810013907,64,F,Y,14,Sicilia
A810013921,53,F,Y,14,Liguria
A810013928,74,F,Y,14,
A810013945,58,F,N,14,Emilia-Romagna
A8998304,71,F,Y,16,Lazio
A810013978,53,F,Y,14,Lazio
A810014005,64,F,N,14,Emilia-Romagna
A810014017,60,F,Y,14,Umbria
A810014028,79,F,Y,14,Emilia-Romagna
A810014037,66,F,Y,14,Emilia-Romagna
A810014046,66,F,N,14,Veneto
A810014076,60,F,Y,14,Campania
A810014083,64,F,Y,14,Piemonte
A810014092,55,F,N,14,Molise
A810014097,53,F,Y,14,Lazio
A810014102,48,F,Y,14,Campania
A810014111,60,M,Y,14,Friuli-Venezia Giulia
A810014144,59,F,Y,14,Lombardia
A810014158,62,F,,.,
A810014174,85,F,N,14,Liguria
A810014185,55,F,N,14,Sicilia
A810014193,62,F,Y,14,Emilia-Romagna
A810014207,70,F,Y,14,Emilia-Romagna
A810014224,64,F,Y,14,Veneto
A810014239,66,F,Y,14,Friuli-Venezia Giulia
A810014284,75,F,N,14,Emilia-Romagna
A810014285,58,F,Y,14,Lazio
A810014311,52,F,Y,14,Lombardia
A810014318,55,F,Y,14,Calabria
A810014319,79,F,Y,14,Lombardia
A810014322,74,F,Y,14,Liguria
A810014326,42,F,Y,14,Abruzzo
A810014352,77,F,Y,14,Veneto
A810014356,73,M,N,14,Emilia-Romagna
A810014377,61,F,,14,Piemonte
A810014411,48,F,Y,14,Lombardia
A810014427,54,F,Y,14,Toscana
A810014442,57,F,Y,14,Campania
A810014468,85,F,N,14,Campania
A810014470,83,F,Y,14,Campania
A8998358,79,F,Y,16,Piemonte
A810014513,61,F,N,14,Campania
A810014518,74,F,Y,14,Veneto
A8998364,79,F,Y,16,Piemonte
A810014552,51,F,Y,14,Puglia
A810014605,59,F,Y,14,Marche
A810014614,65,F,Y,14,Emilia-Romagna
A810014618,64,F,Y,14,Puglia
A810014621,93,F,Y,14,Lombardia
A810014630,62,F,Y,14,Liguria
A810014645,66,F,Y,14,Emilia-Romagna
A810014653,68,F,Y,14,Veneto
A810014675,40,F,Y,14,Piemonte
A810014695,64,F,Y,14,Marche
A810014701,76,F,Y,14,Emilia-Romagna
A8998381,74,F,Y,16,Piemonte
A810014731,61,F,Y,14,Toscana
A810014748,63,F,N,14,Trentino-Alto Adige
A810014753,69,F,Y,14,Marche
A810014755,50,F,Y,14,Lombardia
A810014835,61,F,Y,14,Lazio
A810014844,70,F,Y,14,Emilia-Romagna
A810014887,71,F,Y,14,Lombardia
A810014900,60,F,Y,14,Friuli-Venezia Giulia
A810014901,51,F,Y,14,Lombardia
A810014913,83,F,Y,14,Veneto
A810014921,58,F,Y,14,Campania
A8998403,87,F,N,16,Friuli-Venezia Giulia
A810014986,64,F,Y,14,Lombardia
A810015014,67,F,Y,14,Emilia-Romagna
A810015018,80,F,Y,14,Marche
A810015019,79,F,Y,14,Trentino-Alto Adige
A810015062,50,M,Y,14,Puglia
A8998416,73,F,Y,16,Veneto
A810015076,81,F,Y,14,Piemonte
A8998422,84,F,N,16,Veneto
A810015165,72,F,Y,14,Abruzzo
A810015185,78,F,Y,14,Lazio
A810015214,53,F,Y,14,Friuli-Venezia Giulia
A810015227,70,F,Y,14,Marche
A810015239,52,F,Y,14,Toscana
A810015242,90,F,Y,14,Trentino-Alto Adige
A810015260,55,F,Y,14,Veneto
A8998436,53,F,Y,16,Piemonte
A810015277,51,F,Y,14,Puglia
A810015291,59,M,Y,14,Lombardia
A810015309,60,F,N,14,Lombardia
A8998442,71,F,Y,16,Liguria
A810015347,55,F,Y,14,Lazio
A810015348,61,F,Y,14,Lazio
A810015380,71,F,Y,14,Piemonte
A8998453,64,F,Y,16,Lombardia
A810015438,76,F,Y,14,Emilia-Romagna
A8998454,72,F,Y,16,Toscana
A810015492,85,F,Y,14,Lombardia
A8998461,85,F,Y,16,Lombardia
A8998462,84,F,N,16,Friuli-Venezia Giulia
A810015531,46,F,Y,14,Sicilia
A810015534,70,F,Y,14,Lombardia
A810015585,54,F,N,14,Toscana
A810015597,77,F,Y,14,Liguria
A810015606,57,F,Y,14,Lombardia
A810015614,61,F,Y,14,Lombardia
A8998477,52,F,N,16,Sicilia
A8998482,57,F,Y,16,Sicilia
A810015784,60,F,N,14,Sardegna
A810015858,68,F,Y,14,Lombardia
A810015879,47,F,Y,14,Lombardia
A810015891,75,F,Y,14,Trentino-Alto Adige
A810015895,78,F,Y,14,Sardegna
A810015920,60,F,Y,14,Lombardia
A810015931,70,M,Y,14,Lombardia
A810015941,67,F,N,14,Abruzzo
A810015998,56,F,Y,14,Lazio
A810016010,54,F,Y,14,Veneto
A810016058,53,F,N,14,Friuli-Venezia Giulia
A810016082,56,F,N,14,Puglia
A810016097,54,F,Y,14,Puglia
A810016132,79,F,Y,14,Veneto
A810016184,54,F,N,14,Lazio
A810016190,73,F,Y,14,Puglia
A810016202,64,F,Y,14,Emilia-Romagna
A810016257,65,F,Y,14,Lombardia
A810016291,75,F,Y,14,Lombardia
A810016295,69,F,Y,14,Marche
A810016312,56,F,Y,14,Toscana
A810016314,75,F,Y,14,Veneto
A8998542,54,F,,16,Friuli-Venezia Giulia
A8998543,88,F,Y,16,Piemonte
A810016346,81,F,Y,14,Lombardia
A810016363,86,F,N,14,Friuli-Venezia Giulia
A810016446,76,F,,14,Lazio
A810016452,81,F,N,14,Friuli-Venezia Giulia
A810016475,71,F,Y,14,Lombardia
A810016483,43,F,Y,14,Campania
A810016499,64,F,Y,14,Lombardia
A810016510,67,F,Y,14,Lombardia
A810016530,44,F,Y,14,Lombardia
A810016532,50,F,Y,14,Sicilia
A810016533,76,F,N,14,Sicilia
A810016540,49,F,N,14,Veneto
A810016574,53,F,Y,14,Campania
A810016626,79,F,N,14,Friuli-Venezia Giulia
A810016631,66,F,Y,14,Lazio
A810016662,56,F,N,14,Emilia-Romagna
A810016667,58,F,N,14,Campania
A810016706,78,F,Y,14,Puglia
A810016714,67,F,Y,14,Lombardia
A810016725,67,F,Y,14,Lombardia
A810016730,75,F,Y,14,Emilia-Romagna
A810016739,75,F,Y,14,Lombardia
A8998586,57,F,N,16,Lombardia
A8998587,63,F,,.,
A810016784,62,F,Y,14,Lombardia
A810016826,59,F,Y,14,Calabria
A810016832,61,F,Y,14,Piemonte
A810016887,59,F,Y,14,Veneto
A810016892,62,F,Y,14,Toscana
A8998601,52,F,Y,16,Lazio
A810016923,60,F,Y,14,Emilia-Romagna
A810016924,40,F,Y,14,Emilia-Romagna
A810016934,74,F,Y,14,Lombardia
A810016935,52,F,Y,14,Lombardia
A810016951,55,F,Y,14,Lombardia
A810016985,83,M,N,14,Veneto
A8998608,60,F,Y,16,Puglia
A810017001,53,F,N,14,Veneto
A810017003,85,F,Y,14,Lombardia
A810017008,69,F,N,14,Trentino-Alto Adige
A810017050,61,F,Y,14,
A810017056,67,F,Y,14,Friuli-Venezia Giulia
A810017058,55,F,Y,14,Calabria
A810017068,50,F,Y,14,Sicilia
A810017095,76,F,Y,14,Lazio
A810017116,67,F,Y,14,Emilia-Romagna
A810017153,62,F,Y,14,Lombardia
A810017180,57,F,Y,14,Toscana
A810017181,55,F,Y,14,Veneto
A810017192,69,F,Y,14,Veneto
A810017226,74,F,Y,14,Sicilia
A810017237,63,F,Y,14,Emilia-Romagna
A810017259,65,F,Y,14,Piemonte
A810017268,70,F,N,14,Sicilia
A810017336,55,F,Y,14,Sardegna
A810017339,62,F,Y,14,Liguria
A810017346,75,F,Y,14,Emilia-Romagna
A810017371,66,F,Y,14,Sicilia
A810017382,78,F,Y,14,Sicilia
A810017384,55,F,Y,14,Lombardia
A810017389,51,F,N,14,Puglia
A810017429,60,F,Y,14,Emilia-Romagna
A810017430,81,F,Y,14,Lazio
A810017431,57,F,Y,14,Liguria
A810017445,59,F,,.,
A810017463,52,F,Y,14,Lombardia
A810017517,51,F,N,14,Marche
A810017523,64,F,Y,14,Lombardia
A810017550,62,F,Y,14,Lombardia
A810017551,58,F,N,14,Lombardia
